1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1008,672,4,1,645,1,1008,528,0,1926,1522,2,6000,60,132,124,5,5,1008,1926,1979,102000
1124,854,3,0,1039,1,710,220,0,1954,1124,2,8335,77,576,36,5,5,1518,1954,1954,93000
1107,983,3,2,859,5,216,484,1,1973,2090,2,10382,78,240,204,6,7,1107,1973,1973,200000
1214,582,2,1,698,5,420,461,1,1965,1214,2,9170,70,232,20,7,5,1214,1965,1965,140000
1779,586,3,2,306,5,372,454,1,1955,1779,2,17920,102,98,418,4,5,1763,1955,1974,170000
1629,729,3,3,1300,6,316,808,3,2002,1629,3,14536,85,236,252,5,8,1616,2002,2003,270000
1554,687,2,2,24,6,1530,627,2,2006,1554,3,4590,34,108,73,5,8,1554,2006,2006,209500
993,1243,4,1,662,1,964,642,3,1997,2236,3,13006,74,285,24,5,7,964,1997,1997,222000
796,672,2,1,679,1,796,569,3,1922,796,2,3636,40,210,195,4,4,796,1922,2005,55000
840,840,3,1,660,1,840,308,1,1960,1680,2,15576,63,922,24,7,6,840,1915,1976,177000
848,1116,1,3,686,6,162,420,3,2003,848,3,4435,37,170,34,5,6,848,2003,2003,136500
1142,639,3,1,874,5,268,528,3,1976,1142,2,4224,44,148,90,5,5,1142,1976,1976,134000
1252,656,1,4,429,4,93,564,2,1960,1252,2,13500,50,148,26,7,6,1602,1960,1975,235000
1684,858,2,1,28,6,1656,564,2,2005,1684,4,8849,63,616,72,5,9,1684,2005,2005,266000
2000,648,3,1,1464,6,536,888,3,2004,2000,3,10386,80,246,114,5,8,2000,2004,2005,305900
1616,573,3,3,48,1,1616,834,2,2005,1616,3,8688,73,228,59,5,7,1616,2005,2005,232000
1299,573,3,3,990,6,309,531,2,2001,1872,4,11885,75,108,122,5,8,1299,2001,2001,261500
1042,534,3,1,1567,1,1042,225,1,1928,1576,2,6240,52,510,50,6,5,1042,1928,2003,149000
1175,807,3,3,421,6,386,575,1,1989,1982,3,11287,82,340,84,6,7,807,1989,1989,228500
988,930,3,1,534,4,246,276,1,1950,988,2,7200,60,302,80,7,5,876,1950,2003,119000
1844,664,2,1,976,6,868,620,3,2005,1844,3,10994,88,366,44,5,8,1844,2005,2006,257000
1258,547,3,1,656,5,602,528,2,1971,1258,3,11040,80,144,35,7,6,1258,1971,2004,145000
1288,587,1,1,786,6,474,500,3,1996,1288,4,14963,38,300,30,5,8,1260,1996,1996,245500
1634,1243,3,1,1013,1,1626,866,2,2006,1634,3,11428,98,248,44,5,8,1626,2006,2006,250000
855,924,3,1,257,5,103,440,1,1974,1322,2,2308,24,164,98,5,6,855,1974,1974,147000
707,707,3,3,1159,1,707,403,3,2004,1414,3,9056,74,452,35,5,8,707,2004,2004,178000
1504,858,3,4,690,6,814,478,3,1996,1504,3,11883,73,196,66,5,7,1504,1996,1996,203000
1670,521,3,1,125,1,1670,690,2,2006,1670,3,14859,50,27,60,5,7,1670,2006,2006,240000
1516,651,3,4,125,2,36,518,2,1974,2167,3,17542,75,252,47,7,7,1192,1974,2003,294000
1069,888,2,1,559,5,510,440,2,1977,1069,2,4043,53,443,55,6,6,1069,1977,1977,140000
1072,750,2,4,547,6,273,525,3,2005,1072,2,3675,35,82,44,5,6,547,2005,2006,140000
1572,1142,3,4,1159,3,413,995,2,1963,1572,2,35133,50,226,263,4,5,1572,1963,1963,186700
1188,561,3,1,1088,2,701,456,1,1963,1869,2,8820,98,653,90,6,5,1088,1890,1996,124900
882,776,1,1,684,1,882,576,0,1956,882,2,5500,55,110,30,6,4,882,1956,1956,103200
1922,918,3,4,1249,6,673,676,3,2005,1922,3,14157,86,200,51,5,9,1922,2005,2006,377426
780,940,2,3,632,5,148,352,1,1973,780,2,7200,60,172,28,7,5,780,1972,1972,124900
1021,580,3,1,1036,1,533,300,2,1958,1601,2,13825,85,145,34,6,5,533,1958,1987,140000
1530,527,3,3,1274,5,256,430,3,2005,1530,3,16158,124,16,36,5,7,1530,2005,2005,260000
833,1254,3,1,625,6,208,544,0,1985,833,2,8780,51,220,258,5,5,833,1985,1985,112000
679,504,2,1,331,5,318,308,1,1981,1183,2,6000,50,236,176,7,3,649,1948,2002,120000
1040,408,3,1,659,5,381,260,1,1962,1040,2,6897,21,226,104,8,5,1040,1962,2010,127000
1466,1362,4,4,1150,6,316,1052,2,2006,2828,3,9965,77,340,144,5,8,1466,2006,2007,424870
1032,220,3,1,280,4,752,288,1,1950,1252,2,9600,80,16,75,5,6,1032,1950,2007,119000
1246,880,3,1,340,2,1252,305,2,1959,1246,3,7500,75,344,170,7,5,1246,1959,1994,154000
904,702,2,1,532,1,884,180,1,1926,904,2,6000,50,562,72,7,6,884,1926,2004,119000
966,686,4,1,686,2,691,416,1,1961,1652,2,10800,60,117,70,6,5,686,1915,2000,139000
1036,1208,3,1,375,3,457,288,1,1949,1268,2,12144,60,513,28,7,5,832,1949,2000,133000
1172,741,3,1,512,1,896,342,3,1929,1913,2,7558,57,284,102,6,6,896,1928,1970,177000
1358,456,3,2,733,1,625,484,2,2010,1358,3,6371,44,128,35,5,7,1358,2009,2010,224000
1657,843,3,1,1237,2,420,484,1,1970,1657,2,12155,65,480,36,3,6,1657,1970,1970,163500
838,1121,2,2,210,3,252,275,3,1961,838,1,10267,55,464,50,7,6,816,1918,2000,130000
1022,1038,3,1,772,5,220,390,2,1999,2060,3,8755,65,298,40,5,7,992,1999,1999,214000
764,862,2,1,573,6,191,474,2,2003,1626,3,2448,36,106,27,5,7,764,2003,2004,154000
663,689,4,1,371,5,292,299,3,1969,1352,2,9364,80,143,36,7,6,663,1969,1969,158000
968,408,3,1,368,3,359,240,1,1941,1376,2,9492,79,104,159,5,5,768,1941,1963,105000
849,811,3,1,326,2,389,240,1,1939,1660,2,11988,74,110,50,7,6,715,1934,1995,188700
616,796,3,1,626,1,616,432,3,2007,1412,3,8499,73,113,36,5,6,616,2006,2007,156932
756,713,3,1,312,6,756,216,1,1906,1469,2,10320,60,220,155,7,6,756,1906,1995,135000
774,656,3,1,790,1,384,400,2,2000,1430,2,9967,76,293,170,5,7,384,2000,2000,170000
1094,1320,3,2,500,3,594,495,2,1953,1094,2,10452,85,216,75,5,6,1094,1953,1953,155000
1826,984,3,4,1422,6,392,758,1,2005,1826,3,11302,69,238,75,5,8,1814,2005,2006,319000
672,252,3,2,503,3,672,576,1,2003,924,2,8064,60,320,418,7,5,672,1949,2006,122900
1502,809,1,3,368,6,440,528,2,1985,1502,3,6820,34,127,54,5,8,1488,1985,1985,212000
616,1072,4,4,462,6,154,603,2,1997,1688,3,12798,79,65,114,5,6,616,1997,1997,200000
1262,546,3,1,905,6,357,572,2,2006,1262,3,7200,60,68,120,5,6,1262,2006,2006,185000
1905,989,3,1,932,1,1905,788,3,2006,1905,4,11670,84,302,191,5,9,1905,2006,2006,320000
1153,878,3,3,252,5,901,541,3,1998,2031,3,11404,75,202,84,5,7,1153,1998,1999,222500
1350,521,3,1,625,1,1064,478,2,1974,1350,2,10140,78,174,48,5,6,1064,1974,1974,165000
941,888,3,1,483,6,458,613,2,2003,1829,3,9548,44,223,39,6,7,941,2003,2003,237000
965,703,3,1,641,4,187,300,1,1979,965,2,7800,60,122,75,5,5,828,1965,1965,119900
672,252,2,1,348,4,324,280,1,1941,924,1,12180,60,250,228,4,4,672,1941,2005,80000
1055,1208,3,1,1274,1,1055,905,3,2001,2263,3,9240,91,396,45,5,8,1055,2001,2002,287000
1236,872,4,1,626,3,501,540,1,1935,2108,3,13728,120,153,91,7,6,1127,1935,1986,235000
1242,668,3,1,916,5,326,528,1,1973,1242,2,9600,80,320,50,6,7,1242,1973,1973,175500
989,584,3,1,182,4,884,240,1,1935,1573,3,6120,51,11,40,7,4,884,1935,1995,133000
884,1151,3,1,639,1,884,434,3,2001,2035,3,9505,49,180,48,5,7,884,2001,2001,222500
1232,688,3,1,660,4,572,516,1,1984,1232,2,11120,51,651,48,6,6,1232,1984,1984,162500
1098,866,4,1,403,2,400,483,2,1976,1964,2,10480,80,660,69,6,7,803,1976,1976,205000
792,348,3,1,836,1,576,424,0,1910,1140,2,8800,55,258,160,7,4,576,1910,2004,96500
894,918,3,1,702,4,192,450,2,1967,894,3,9764,57,921,17,7,5,894,1967,2003,130000
1512,1142,4,2,619,4,435,619,2,1968,2654,3,11029,85,220,65,7,6,1054,1968,1984,250000
768,110,2,3,660,4,108,396,3,1974,768,2,7200,60,510,94,8,5,768,1972,2003,133900
672,741,2,0,699,0,126,352,0,1947,912,2,6240,52,762,63,5,4,1368,1947,2003,80500
1040,1040,5,3,650,3,390,504,1,1969,2080,1,11606,70,192,48,5,5,1040,1969,1969,135000
1040,650,3,1,732,6,308,576,2,2000,1040,3,12464,82,428,21,5,5,1040,1996,1996,152000
1149,467,3,2,370,2,779,216,1,1926,1616,3,5400,40,255,36,7,6,1149,1926,2004,152000
1047,742,2,1,1400,1,641,273,1,1954,1047,2,10800,60,84,98,7,4,641,1885,1995,100000
1803,1281,3,1,168,3,284,484,2,1957,1803,2,13125,88,67,312,4,5,1134,1957,2000,155000
832,833,2,1,331,1,832,528,1,1962,832,3,7227,59,368,30,6,6,832,1954,1954,105500
894,670,3,1,180,3,340,384,1,1966,894,2,7094,99,258,72,5,5,894,1966,1966,125000
596,596,3,2,750,1,596,189,1,1920,1192,2,6402,60,34,130,5,5,596,1920,2007,78000
1850,788,3,4,1261,6,572,772,3,2004,1850,3,16033,98,378,112,5,9,1833,2004,2005,326000
899,790,3,1,450,5,414,288,3,1967,899,3,7800,65,89,60,7,5,864,1967,2004,130000
892,592,3,1,340,3,524,264,2,1966,892,2,9477,55,65,60,5,5,864,1966,1966,110000
1260,1031,4,2,1046,3,168,506,1,1900,2291,2,7200,60,600,166,6,6,1214,1910,1998,133900
1075,1063,2,1,426,1,849,360,1,1910,2138,2,8100,90,285,156,5,5,849,1898,1965,106000
926,678,3,1,299,1,926,470,3,1997,1604,2,10839,100,84,36,5,6,926,1997,1998,181000
887,1134,3,1,659,1,868,422,2,2006,2021,3,23257,168,147,100,5,7,868,2006,2006,274725
938,684,3,3,280,2,167,308,1,1977,938,2,9200,45,95,18,6,5,938,1975,1980,130250
912,514,3,1,2260,1,912,216,1,1925,1426,3,7642,55,571,240,8,7,912,1918,1998,189950
928,992,4,1,220,3,708,400,2,1948,1920,2,11345,95,567,105,5,5,928,1948,2004,137000
1098,872,3,1,902,5,196,260,2,1955,1098,2,7390,72,151,112,7,5,1098,1955,1955,135000
729,408,2,1,460,1,270,626,3,1935,729,2,4130,56,432,50,6,3,270,1935,2003,52000
1252,1066,3,1,368,1,1252,528,1,1960,1252,3,10721,80,243,39,6,6,1252,1959,1959,142000
1584,983,4,1,666,1,1584,792,1,1967,1584,2,8944,65,89,152,5,5,1584,1967,1967,124000
1506,807,2,1,904,1,1498,592,3,2008,1506,4,14587,75,284,174,5,9,1498,2008,2008,264132
1709,977,2,3,1238,6,460,506,3,1999,1709,3,5119,50,60,65,5,9,1698,1999,2000,328900
1092,975,2,1,895,3,197,299,3,1957,1092,2,14850,69,94,72,5,5,1092,1957,1957,141000
1746,408,3,4,1320,6,426,758,3,2006,1746,4,14892,42,160,39,5,9,1746,2006,2007,377500
1304,983,3,1,603,4,701,667,3,1953,2287,2,15593,81,148,21,4,7,1304,1953,1953,225000
789,454,2,1,685,1,768,200,1,1926,789,2,10594,55,54,57,5,5,768,1926,1979,96500
1041,601,3,1,991,5,50,270,2,1959,1041,2,9600,80,132,88,6,5,1041,1959,1959,124500
993,915,4,1,24,1,967,431,3,2002,1908,3,14191,85,1129,48,5,8,967,2002,2002,202900
1010,1257,4,1,298,1,1010,390,2,2002,2267,3,8068,60,45,46,5,6,1010,2002,2002,200000
875,689,2,1,209,4,506,180,1,1931,875,2,6120,51,209,22,7,5,715,1931,1993,105000
1526,846,4,3,383,3,833,364,2,1957,1526,2,8562,68,145,78,6,5,1216,1957,2002,144500
1567,224,2,4,1567,5,100,714,2,1977,1567,3,9819,50,212,32,5,6,1567,1977,1977,196000
1734,1088,4,4,585,1,1734,1020,2,2009,2822,4,13891,107,424,170,5,9,1734,2008,2009,582933
689,689,3,1,141,3,548,360,1,1928,1378,3,9600,60,40,8,9,7,689,1928,2005,161000
1281,457,4,1,616,1,715,368,1,1920,1738,2,12513,75,424,39,4,4,715,1920,2007,104900
1164,896,4,1,831,6,320,521,2,1988,2060,2,10029,97,268,228,5,6,1151,1988,1989,211000
1128,252,2,1,812,2,124,286,1,1954,1128,2,9000,75,151,60,5,5,936,1954,1954,118000
840,880,3,1,748,1,840,440,3,2004,1720,3,8244,62,408,48,5,7,840,2004,2004,183500
1050,764,2,1,504,3,546,338,1,1956,1050,2,9600,80,262,112,6,5,1050,1956,1956,128900
1114,252,3,1,814,6,300,576,1,2004,1114,3,13695,66,64,78,5,6,1114,2003,2004,155000
1053,472,3,1,567,3,413,750,2,1998,1053,4,8973,69,85,80,7,5,1008,1958,1991,150000
1593,809,0,3,1153,6,440,682,3,2001,1593,4,4923,41,350,120,5,8,1593,2001,2002,286000
1214,880,3,1,695,4,519,318,2,1967,1214,2,10355,86,196,111,5,5,1214,1967,1967,143000
816,846,3,1,641,5,175,264,1,1982,816,3,6600,60,96,40,9,5,816,1982,2008,130500
1535,1142,4,0,1410,0,994,400,1,1979,1535,2,7018,64,922,60,5,5,1208,1979,1979,118858
1360,1360,2,1,1036,6,140,795,1,1918,3112,3,25419,174,200,16,4,8,1360,1918,1990,235000
1079,840,3,3,1039,1,1079,685,2,2006,1919,3,15611,120,85,51,5,8,1079,2006,2006,233230
1097,862,3,1,1036,1,1097,672,1,1995,1097,2,10859,112,238,64,5,5,1097,1994,1995,145000
983,767,4,2,660,5,323,423,1,1989,1750,2,12508,75,340,158,7,6,983,1940,1985,160000
483,504,2,1,165,1,483,288,1,1972,987,2,1680,21,297,40,5,6,483,1972,1972,94500
981,779,3,1,282,5,664,576,1,1979,981,2,10530,88,288,312,5,6,981,1971,1971,143250
1700,660,4,1,1018,3,380,447,2,1959,1700,3,10552,70,860,38,5,5,1398,1959,1959,165500
816,573,2,1,708,6,108,308,1,1957,816,2,7100,73,350,30,7,5,816,1957,1957,129900
944,896,3,1,666,6,278,622,2,2001,1840,3,12420,79,180,45,5,7,944,2001,2001,230000
1291,1230,5,1,837,5,105,576,1,1973,2521,2,3964,42,660,20,4,6,942,1973,1973,151400
1002,840,3,1,828,4,174,902,1,1973,1002,2,8750,21,76,36,6,5,1002,1970,1970,148500
841,611,2,1,275,1,721,294,1,1950,841,2,8400,60,41,96,4,4,721,1950,1976,82000
996,873,2,3,747,6,189,564,1,1992,996,3,9069,73,80,60,6,6,936,1992,1992,147000
1713,918,3,3,1088,6,625,856,3,2004,1713,4,9591,76,262,26,5,8,1713,2004,2005,274900
1412,574,3,2,1005,6,387,576,1,1988,1412,3,11457,130,36,160,5,6,1392,1988,1988,175000
1236,110,2,1,600,6,312,923,2,1957,1236,2,7407,90,337,158,7,6,912,1957,1996,149700
1040,983,3,4,633,5,431,648,1,1963,1040,2,25286,94,82,66,5,4,1064,1963,1963,132250
1616,1032,2,1,1180,6,415,608,2,1995,1616,3,5389,39,54,152,5,8,1595,1995,1996,236500
1414,886,3,1,528,5,245,601,1,1990,1414,2,11029,87,113,51,8,6,1184,1958,2002,176500
975,975,3,1,649,6,326,576,2,1997,1950,3,7399,66,1600,10,5,7,975,1997,1998,239000
1086,1169,3,1,320,5,404,490,1,1989,1086,2,10200,85,104,54,7,5,1086,1954,2003,144900
1072,504,3,4,1309,6,15,528,2,1923,1576,3,21384,144,246,312,6,5,1324,1923,2004,223500
768,787,2,3,619,5,149,624,1,1987,768,2,7244,54,650,57,7,5,768,1970,1970,129500
1381,902,3,1,982,5,179,676,3,1972,1381,3,9360,78,296,54,7,6,1161,1972,2006,197500
1284,885,3,1,375,1,1284,647,2,2002,2169,3,9375,55,149,87,5,8,1284,2002,2002,228500
720,504,2,0,206,0,204,287,1,1955,720,2,6627,100,128,33,6,3,686,1949,2005,72500
1584,1208,3,1,493,2,1017,520,1,1920,2792,2,10440,60,290,547,7,6,1510,1920,1997,256000
936,741,2,1,1721,1,936,576,1,1974,936,2,6000,60,84,32,4,4,936,1953,1953,93000
1181,720,3,3,920,4,38,588,2,1974,1181,2,10012,90,120,27,5,4,1138,1972,1972,137500
1689,1230,3,3,660,1,1689,954,2,2007,1689,3,9849,83,1600,56,6,7,1689,2007,2007,248328
948,1015,3,1,732,3,216,280,2,1956,948,2,8190,60,16,36,6,4,948,1954,1954,119000
756,756,2,1,420,6,336,440,1,2000,1512,3,2117,100,513,32,5,6,756,2000,2000,168500
894,817,3,1,492,4,402,450,3,1968,894,2,8724,109,344,20,5,5,894,1968,1968,129000
932,920,3,1,822,6,78,644,2,2009,1852,3,8640,72,381,108,5,7,900,2009,2009,252678
845,908,3,0,1148,0,1428,290,1,1957,845,2,11500,85,31,86,3,4,1616,1957,1957,84000
774,895,3,1,544,3,594,768,0,1931,774,3,4270,70,180,63,6,3,544,1931,2006,79000
2053,1185,4,3,816,0,1217,666,3,1996,3238,3,14720,56,579,86,5,8,2033,1995,1996,410000
1232,605,2,3,724,6,508,632,1,2007,1232,3,7314,64,82,114,5,7,1232,2007,2007,194500
1164,878,3,1,450,1,1164,528,1,1969,1164,2,9600,80,168,189,5,7,1164,1969,1969,140000
912,336,2,1,324,2,588,160,1,1957,1248,2,9439,52,216,42,5,5,912,1930,1986,87000
1687,855,3,3,353,4,60,572,1,1966,1687,2,57200,60,266,40,5,5,747,1948,2008,160000
860,1100,4,1,625,6,235,440,3,2002,1960,3,7851,75,136,48,5,6,860,2002,2002,216500
546,534,3,1,273,4,1496,286,2,1970,1092,2,2217,21,361,56,4,4,546,1970,1970,88000
894,371,3,1,552,1,342,400,1,1999,894,2,9450,68,415,96,5,4,894,1954,1954,110000
1479,1243,3,3,1013,6,440,558,2,2003,1479,3,10665,72,167,29,5,7,1453,2003,2003,226000
1060,546,3,2,188,3,204,270,1,1968,1060,3,8246,61,266,90,8,5,1060,1968,2001,154000
1436,896,3,2,946,6,490,484,1,2004,1436,3,8450,65,266,98,5,7,1436,2004,2004,210000
1044,729,2,3,485,1,540,504,1,1952,1044,1,8712,66,528,64,5,5,540,1952,1952,55993
880,888,2,2,390,6,490,320,1,1914,1768,2,10800,60,160,341,7,7,880,1914,1970,163000
816,1081,2,3,538,5,278,432,1,2002,816,2,5890,70,208,87,8,6,816,1930,2007,120500
774,656,3,1,250,6,134,400,3,2000,1430,2,7750,68,16,80,5,7,384,2000,2000,180000
1867,1440,2,1,379,2,470,303,3,1955,1867,2,10708,68,154,78,5,5,1617,1955,1993,190000
1500,858,2,3,1070,6,286,648,3,2006,1500,3,4045,53,45,20,5,7,1356,2006,2006,246578
1100,866,3,1,419,5,375,312,2,1960,1100,2,12493,66,320,112,5,4,1100,1960,1960,141000
816,754,3,4,546,5,270,264,1,1982,816,2,8314,76,105,20,7,5,816,1982,1982,124500
1328,797,2,4,967,4,383,308,3,1959,1328,2,16905,115,105,104,6,5,1350,1959,1959,170000
1728,568,3,4,1338,6,384,842,2,2008,2296,4,13478,97,420,274,5,10,1722,2008,2008,451950
864,530,2,1,167,3,697,572,1,1957,864,2,8172,60,280,43,7,5,864,1955,1990,115000
1266,1519,3,1,1005,1,1257,453,1,2005,1266,3,7500,62,169,144,5,7,1257,2005,2005,176000
858,868,3,1,614,4,244,484,0,1971,858,2,8125,86,336,50,4,4,858,1971,1971,88000
832,878,3,1,426,6,406,506,2,1993,1710,3,9291,76,120,70,5,6,832,1993,1993,187000
772,351,3,1,1078,1,732,264,1,1979,1123,2,6060,50,72,52,5,4,732,1939,1958,100000
953,694,3,1,643,1,953,460,2,1999,1647,2,7917,62,97,40,5,6,953,1999,2000,175000
874,640,3,1,510,6,354,288,2,1968,874,2,9858,62,466,104,6,5,864,1968,1968,130000
1788,1215,3,3,789,1,1753,522,2,2001,1788,4,11838,60,506,151,5,8,1753,2001,2001,236500
1839,1360,3,1,1186,6,291,416,3,1957,1839,3,14442,110,106,87,7,6,1477,1957,2004,257500
1088,780,4,1,381,5,399,484,1,1976,1868,3,10304,79,44,96,7,5,780,1976,1976,197500
1712,793,4,1,528,2,1098,588,3,2005,1712,2,8393,70,122,54,5,5,1626,1959,2005,145000
561,668,2,1,285,5,276,462,3,1980,1229,2,1300,24,176,54,6,6,561,1980,1980,124000
1600,761,3,1,1124,1,1566,890,2,2007,1600,3,14230,110,640,56,5,8,1566,2007,2007,256300
916,684,3,3,300,1,916,460,3,1997,1600,2,8773,57,210,38,5,6,916,1997,1997,169000
896,448,3,1,572,1,896,240,1,1936,1344,2,6240,95,189,114,4,5,896,1936,1957,115000
1126,1169,3,3,767,5,266,540,2,1977,1126,4,15611,70,70,20,6,5,1126,1977,1977,175000
923,1015,3,1,658,5,218,264,1,1984,923,2,6951,37,234,99,5,5,876,1984,1985,119500
616,1208,2,1,616,2,700,205,1,1921,616,2,6000,50,359,84,7,5,616,1921,1997,89000
1800,600,6,1,454,1,1800,438,0,1961,1800,2,8000,80,360,184,4,5,1800,1961,1961,141000
1505,551,2,1,1024,5,481,505,2,1953,1505,2,12160,128,90,32,4,6,1505,1953,1953,149500
1647,876,3,2,1283,5,528,621,3,1977,1647,3,12984,80,459,75,6,5,1430,1977,1977,217500
1132,325,2,1,1024,6,108,451,3,2005,1132,3,7024,60,196,64,5,4,1132,2005,2005,176000
928,836,3,1,821,6,107,470,2,1997,1764,3,15426,65,114,99,5,6,928,1997,1997,231500
1088,441,4,0,1300,0,264,240,1,1945,1529,2,8405,50,378,100,3,4,1080,1945,2009,98000
1699,748,4,1,1274,1,804,336,1,1969,2447,3,9638,50,1047,28,7,6,804,1919,1990,169000
1504,713,1,1,16,6,1330,457,3,2005,1504,3,3182,43,16,29,5,7,1346,2005,2006,181000
1163,971,3,1,256,5,906,220,1,1955,1163,2,5820,49,216,98,8,3,1162,1955,2005,126175
769,756,3,1,436,6,320,440,1,2000,1525,3,2117,89,456,36,5,6,756,2000,2000,177000
935,1414,3,1,560,4,1203,288,1,1965,935,2,13526,34,114,68,6,5,935,1965,1965,137000
813,978,2,1,1148,1,813,270,1,1932,813,3,5684,70,92,113,8,6,813,1930,2005,110000
1112,896,3,1,603,6,293,230,1,1948,2008,4,7800,78,340,84,8,5,896,1948,2002,225000
1532,797,4,1,1085,6,390,514,1,1990,2329,3,11839,86,99,121,5,7,1475,1990,1990,262280
910,648,4,1,420,4,490,282,1,1950,1558,2,13710,75,513,74,5,5,910,1950,1967,152000
832,832,4,1,194,6,638,528,2,1976,1664,2,10140,78,128,28,5,7,832,1976,1976,162900
2110,1259,3,1,1065,5,1045,522,3,1968,2110,4,11160,93,340,150,5,7,2110,1968,1968,244000
905,881,3,1,648,6,176,684,2,1997,1786,3,9337,69,210,162,5,6,824,1997,1997,204750
925,550,4,1,548,5,36,336,2,1977,1475,2,2665,41,164,26,6,5,757,1977,1977,127000
811,576,3,1,1082,1,811,256,1,1954,1387,3,6000,50,233,78,4,5,811,1954,1954,93000
976,732,3,1,1320,1,976,380,2,2004,1708,3,3363,32,117,40,5,7,976,2004,2004,130000
1085,649,3,1,600,3,312,440,2,1962,1734,3,9786,77,106,24,7,6,912,1962,1981,159000
1766,648,3,1,664,4,290,520,2,1970,2414,2,10800,60,54,61,4,5,954,1900,1970,160000
933,975,4,1,642,6,273,493,1,1994,1908,3,8750,70,50,133,5,7,915,1994,1995,210000
1283,371,3,1,504,3,319,506,1,1980,1283,2,7763,70,312,547,7,5,931,1962,1980,140000
1212,589,3,1,573,1,1212,573,2,2001,1212,3,9100,70,54,32,5,7,1212,2001,2001,178000
952,596,2,1,700,1,952,672,1,1978,1548,4,7264,55,97,38,7,7,952,1925,2007,205000
980,720,3,3,400,1,100,384,3,1967,980,2,9750,75,176,24,5,5,980,1967,1967,135500
1811,110,2,1,296,5,230,470,3,1956,1811,4,14115,90,144,140,7,6,1073,1956,2004,230000
1056,896,3,1,1056,3,300,384,1,1966,1056,2,8900,95,1047,42,4,4,1056,1966,1966,107000
1234,1120,3,3,405,1,1234,484,2,2007,1234,3,11049,85,184,30,5,8,1234,2007,2007,179900
630,672,3,1,1216,1,630,440,1,1970,1302,2,2016,24,304,32,5,5,630,1970,1970,106000
1035,371,3,1,185,1,319,160,0,1920,1406,1,7920,50,340,144,7,6,319,1920,1999,89500
858,742,2,3,685,6,173,576,1,1983,858,2,7252,21,220,291,5,5,858,1982,1982,134900
1182,1142,4,1,998,5,177,736,3,2005,2324,4,11924,85,286,21,5,9,1175,2005,2006,345000
910,1116,3,3,788,1,105,414,1,1953,910,3,8892,74,16,36,7,5,105,1953,1996,116000
798,813,4,4,674,6,130,442,2,1964,1611,2,9760,80,360,128,6,6,780,1964,1964,167900
684,876,3,3,617,1,684,400,3,2005,1560,3,11911,122,50,38,5,6,684,2005,2005,174000
2020,589,4,0,1280,0,625,630,1,1977,2020,2,8400,60,320,36,5,5,893,1977,1977,144000
1338,561,2,2,616,6,722,582,3,2001,1338,3,4920,41,295,70,5,8,1338,2001,2001,213500
1188,110,3,1,593,1,595,312,1,1962,1188,2,26142,182,189,39,7,5,1188,1962,1962,157900
1459,1121,3,1,540,1,1459,527,2,2002,1459,3,8749,70,100,39,5,7,1459,2002,2002,192000
1306,954,3,4,1201,6,105,533,3,1996,2260,3,14000,80,75,44,5,7,1306,1996,1997,328000
1430,456,3,1,713,1,1413,605,2,2001,1430,3,16285,67,205,33,5,7,1413,2001,2002,187100
996,650,3,1,290,4,706,493,0,1940,996,2,13907,63,268,50,6,5,996,1940,1969,108000
1092,862,3,1,787,3,305,504,2,1964,1092,2,8250,75,260,55,7,6,1092,1964,1964,145000
625,625,2,1,428,1,625,625,3,2006,1250,3,4017,35,336,54,5,7,625,2006,2007,171900
864,864,3,1,16,1,864,572,2,2004,1728,3,9313,65,442,56,5,7,864,2004,2004,190000
924,689,3,1,666,1,924,280,1,1981,924,2,7990,88,312,250,6,5,924,1975,1975,110000
1199,351,2,1,300,6,899,530,2,1993,1199,3,7892,55,30,63,5,6,1199,1993,1993,153900
948,1304,3,1,384,1,948,300,1,1968,948,2,8978,105,74,169,5,5,948,1968,1968,108000
925,704,3,1,338,4,121,429,1,1965,925,2,9100,70,338,45,6,5,925,1965,1965,117500
835,592,2,1,108,5,350,366,1,1920,835,2,10625,85,456,265,5,5,458,1920,2001,83000
1580,886,4,1,1104,1,1580,610,2,2004,2466,3,11143,102,260,214,5,8,1580,2004,2005,340000
1216,941,4,1,445,3,479,487,0,1966,2157,3,14200,88,309,66,6,7,924,1966,1966,226000
1060,876,3,1,840,6,200,572,3,1976,1060,2,4224,44,246,110,7,5,1040,1976,1976,129900
2633,1169,2,4,1282,6,1351,804,2,2001,2633,4,11400,65,705,140,5,10,2633,2001,2002,466500
1048,776,2,1,273,1,993,280,1,1922,1048,2,6380,58,456,54,6,5,993,1922,1999,113000
953,711,3,1,505,1,953,460,2,2000,1664,2,8121,30,653,40,5,6,953,2000,2000,172400
784,711,2,1,364,1,784,360,1,1950,784,2,9000,60,143,94,3,6,784,1928,1998,76000
1279,828,3,1,641,5,276,473,1,1980,1279,2,10125,75,233,83,6,6,1196,1977,1977,171500
1229,587,3,1,1059,5,75,284,2,1956,1229,2,17140,100,132,170,6,4,1134,1956,1956,135000
1268,687,2,1,540,2,728,244,3,1954,1268,2,7800,78,200,98,6,5,1268,1954,1954,132000
