1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1228,888,2,Mn,767,GLQ,461,472,Fin,1988,1228,Gd,4671,40,72,120,5,8,1228,1988,1989,189000
960,866,3,Av,789,ALQ,171,576,Unf,1970,960,TA,9873,60,160,288,5,4,960,1970,1970,129000
725,754,3,No,533,GLQ,192,475,RFn,1976,1479,Gd,13517,60,289,44,8,6,725,1976,2005,130500
1350,734,3,No,495,Unf,1064,478,RFn,1974,1350,TA,10140,78,174,110,5,6,1064,1974,1974,165000
1576,978,3,No,471,GLQ,718,704,Unf,1996,2554,TA,10800,60,170,48,8,7,718,1890,1998,159500
1178,546,3,No,1084,BLQ,92,439,Unf,1973,1178,Gd,10000,80,108,28,6,5,1176,1973,2000,157000
1325,1093,3,Gd,1173,GLQ,138,983,RFn,1993,2418,Gd,10542,96,651,154,5,7,1311,1993,1994,341000
971,886,3,Gd,523,GLQ,448,300,Unf,1969,971,TA,9920,69,459,35,6,5,971,1969,1969,128500
1742,1067,2,Gd,1148,GLQ,594,564,RFn,1985,1742,Gd,6563,70,194,28,5,8,1742,1985,1985,275000
848,1066,1,Av,662,GLQ,186,420,Unf,2004,848,Gd,4426,82,169,28,5,6,848,2004,2004,143000
864,564,3,No,191,ALQ,673,463,Unf,1994,864,TA,8120,70,1600,40,7,4,864,1970,1970,124500
997,628,4,No,111,Unf,941,548,Unf,1958,1470,TA,8172,60,108,64,6,4,941,1954,1972,135000
1698,720,3,No,1234,GLQ,464,768,RFn,2007,1698,Ex,13286,86,340,64,5,9,1698,2007,2008,320000
864,648,3,No,375,GLQ,250,660,Unf,1989,864,Gd,6960,60,196,57,6,4,864,1970,1970,120500
1680,728,3,No,808,GLQ,72,540,Fin,1988,1680,Gd,21695,60,260,44,9,6,880,1988,2007,222000
1232,626,2,Av,724,GLQ,508,632,Unf,2007,1232,Gd,7314,64,82,50,5,7,1232,2007,2007,194500
1776,754,4,No,350,Unf,1584,888,Unf,1968,1776,TA,11475,85,95,25,5,5,1584,1958,1958,110000
848,728,2,No,152,BLQ,628,539,Unf,1962,1208,TA,6240,52,106,23,5,4,780,1925,2004,103000
1616,707,2,No,1180,GLQ,415,608,RFn,1995,1616,Gd,5389,39,338,152,5,8,1595,1995,1996,236500
1146,840,3,Av,786,GLQ,82,438,Unf,2003,1146,Gd,9590,73,442,22,5,7,868,2003,2003,187500
1153,878,3,Av,252,ALQ,901,541,Fin,1998,2031,Gd,11404,75,202,84,5,7,1153,1998,1999,222500
1144,596,3,No,594,BLQ,270,264,RFn,1961,1144,TA,10000,80,99,21,6,5,864,1961,1983,131400
948,1031,3,No,192,Unf,948,300,Unf,1968,948,TA,8978,21,22,46,5,5,948,1968,1968,108000
880,888,2,Mn,390,BLQ,490,320,Unf,1914,1768,TA,10800,60,442,341,7,7,880,1914,1970,163000
1040,534,2,None,442,Unf,167,400,Unf,1949,1040,TA,8544,60,216,62,4,3,747,1950,2003,93500
901,900,3,No,486,Unf,893,800,Unf,2005,1801,Gd,10463,72,318,116,5,8,893,2005,2005,239900
1200,765,3,Gd,1200,GLQ,135,592,None,1987,1200,TA,10800,60,285,69,5,5,1200,1987,1988,179000
864,864,2,No,505,Unf,864,572,RFn,2004,1728,Gd,9313,65,268,56,5,7,864,2004,2004,190000
768,664,2,No,1282,Unf,264,360,Unf,1910,1432,TA,9600,60,64,240,7,5,264,1910,2002,132000
912,533,3,Mn,832,GLQ,80,288,Unf,1962,912,Gd,6768,65,53,26,8,6,912,1961,1996,142000
1349,560,3,No,1056,GLQ,1349,539,Unf,2000,1349,TA,8450,65,108,55,5,7,1349,2000,2001,179000
1464,679,3,Av,444,ALQ,76,480,RFn,1997,1464,TA,12886,70,452,32,6,5,520,1963,1999,175000
1337,676,2,No,733,GLQ,604,462,RFn,1993,1337,Gd,5395,41,72,110,5,8,1337,1993,1993,180000
1175,1540,4,No,575,GLQ,487,831,Fin,1994,2715,Gd,8963,58,289,204,9,8,1142,1976,1996,299800
980,1276,4,No,300,GLQ,652,554,Fin,2000,2256,Gd,8795,65,208,54,5,7,952,2000,2000,236000
1320,1320,4,No,695,Unf,1240,864,Unf,1950,2640,Gd,11700,65,183,26,7,7,1240,1880,2003,265979
1720,628,3,No,919,GLQ,801,527,Fin,1996,1720,Gd,10593,59,338,56,5,7,1720,1996,1996,260400
1088,441,4,None,231,None,126,240,Unf,1945,1529,TA,8405,50,135,243,3,4,848,1945,2005,98000
792,348,3,No,705,Unf,576,304,None,1910,1140,TA,8800,55,176,160,7,4,576,1910,2004,96500
660,660,3,No,1116,Unf,660,400,Fin,2003,1320,Gd,7750,85,123,48,5,7,660,2003,2003,162000
1494,888,3,Gd,1200,GLQ,279,576,RFn,1997,1494,Gd,9236,79,166,27,5,6,1479,1997,1997,217000
1038,1060,3,Mn,507,Unf,1030,878,RFn,2005,2098,Ex,10240,80,178,52,5,8,1030,2005,2005,275500
1026,1051,3,No,439,GLQ,115,440,RFn,1969,1026,Gd,7930,61,219,48,8,6,1026,1969,2005,156000
742,729,3,No,381,GLQ,348,440,Unf,1999,1471,TA,3230,34,894,24,5,6,729,1999,1999,172500
866,902,3,Av,20,GLQ,846,578,RFn,2007,1768,Gd,10769,68,312,105,5,8,866,2007,2007,212000
672,714,3,Mn,438,Rec,234,440,Fin,1978,1386,TA,11616,50,328,69,5,6,672,1978,1978,158900
757,625,4,No,549,ALQ,195,440,Unf,1999,1501,TA,2280,24,360,40,5,7,744,1999,1999,179400
1328,1203,4,Av,56,LwQ,1198,752,RFn,1995,2531,Gd,12257,65,513,98,5,8,1318,1995,1995,290000
864,665,2,No,612,Rec,252,300,Unf,2008,864,TA,9100,70,226,103,6,6,864,1959,1959,127500
1301,812,2,Mn,405,LwQ,740,440,Unf,1965,1301,Fa,6911,60,256,20,5,5,1145,1924,2003,100000
764,783,3,Mn,24,GLQ,732,614,Unf,2009,1547,Gd,8640,72,298,45,5,7,756,2009,2009,215200
1268,1097,1,Mn,1163,GLQ,89,856,Unf,1999,2365,Gd,9430,82,673,128,5,8,1252,1999,1999,337000
1494,862,4,Av,437,LwQ,40,481,Fin,1995,1494,Ex,9549,30,171,30,5,8,1494,1995,1996,270000
1506,1097,2,No,783,Unf,1498,592,None,2008,1506,Ex,14587,75,284,174,5,9,1498,2008,2008,264132
980,734,2,No,394,LwQ,586,496,Unf,1988,1714,TA,10421,80,42,66,5,7,980,1988,1988,196500
983,767,4,Mn,660,ALQ,323,423,Unf,1989,1750,TA,12508,75,42,150,7,6,983,1940,1985,160000
1836,1243,3,No,24,GLQ,1836,484,Fin,2004,1836,Gd,9100,70,218,33,5,7,1860,2004,2005,216837
1690,1589,4,Gd,1416,ALQ,234,841,Fin,2003,3279,Ex,53504,47,603,36,5,8,1650,2003,2003,538000
858,860,2,Av,685,GLQ,173,576,Unf,1983,858,TA,7252,84,425,40,5,5,858,1982,1982,134900
1220,725,2,No,836,LwQ,309,396,Unf,1951,1220,TA,8877,67,16,140,5,4,836,1951,1951,102000
1117,1128,3,Av,422,ALQ,480,672,Unf,1976,1117,TA,7819,94,320,116,5,6,1029,1976,1976,107000
912,900,2,No,456,Rec,456,275,RFn,1958,912,TA,10150,70,1,35,5,5,912,1958,1958,114500
1973,192,3,Av,560,Unf,1935,895,Fin,2006,1973,Gd,14226,110,375,45,5,8,1935,2006,2006,395000
1204,1140,2,No,866,GLQ,338,412,Fin,1998,1204,TA,4500,32,320,247,5,6,1204,1998,1998,162000
1614,940,3,Av,20,GLQ,1594,865,RFn,2005,1614,Gd,11210,86,240,59,5,7,1614,2005,2006,221500
894,1538,3,No,762,ALQ,102,440,Unf,1974,894,TA,13350,100,186,24,5,5,864,1974,1974,142500
2020,793,4,None,1159,None,747,630,Unf,1977,2020,TA,8400,60,320,39,5,5,570,1977,1977,144000
1004,213,2,Gd,975,GLQ,576,504,Unf,1977,1004,TA,10530,78,90,48,5,6,975,1977,1977,135000
1253,567,3,No,874,Unf,1237,402,Fin,1995,1253,TA,7875,63,38,21,5,7,1237,1995,1996,176000
810,568,3,No,387,ALQ,374,484,RFn,1992,1603,Gd,7153,65,144,124,5,6,761,1992,1992,175900
1430,888,3,No,16,Unf,1413,605,RFn,2001,1430,Gd,16285,67,153,33,5,7,1413,2001,2002,187100
1110,709,1,Av,1097,GLQ,111,602,Fin,1978,1110,Gd,9101,50,104,30,6,5,1097,1978,1978,165500
742,742,3,No,300,Unf,742,576,None,1914,1484,TA,6300,35,284,291,6,6,742,1914,2001,128000
1342,790,3,No,251,Rec,491,457,Unf,1967,1342,TA,9790,89,1600,48,5,6,1372,1967,1967,161500
966,686,4,No,686,LwQ,672,416,Unf,1961,1652,TA,10800,60,894,55,6,5,686,1915,2005,139000
956,1128,4,No,656,GLQ,300,618,RFn,2004,2084,Gd,10142,76,860,45,5,7,956,2004,2004,233000
901,1306,2,No,1065,Unf,901,281,Unf,1954,901,TA,6000,50,210,84,7,4,901,1954,2000,107900
976,1111,5,Gd,568,LwQ,264,444,Fin,1966,2087,Gd,12205,78,157,168,8,6,832,1966,2007,187500
1145,727,2,No,16,GLQ,1129,397,Fin,2005,1145,Gd,3182,43,11,16,5,7,1145,2005,2006,160200
1062,981,3,Av,539,ALQ,490,539,RFn,1976,1062,TA,11333,75,554,312,5,6,1029,1976,1976,146800
1127,886,3,Av,862,BLQ,255,455,Unf,1997,2013,TA,9920,92,600,130,5,7,1117,1996,1997,269790
1496,1157,2,Av,580,Unf,1496,474,RFn,2007,1496,Gd,9158,76,140,130,5,8,1496,2007,2007,225000
1086,809,3,No,1056,Unf,712,409,Fin,1994,1895,Gd,10832,50,272,46,5,7,712,1994,1996,194500
888,676,3,No,513,Unf,650,476,Unf,1980,1564,TA,8400,70,130,50,6,6,650,1980,1981,171000
1285,727,3,No,1014,Unf,660,528,RFn,1977,1285,TA,8197,71,148,58,5,6,660,1977,1977,143500
773,790,2,No,570,ALQ,203,240,Unf,1953,773,TA,7677,57,240,78,5,5,773,1953,1953,110000
1966,1174,4,No,584,Unf,1926,820,Fin,2009,3140,Ex,13518,104,860,78,5,9,1926,2008,2009,485000
981,787,3,No,569,ALQ,162,240,Unf,1939,1768,Gd,7200,60,252,40,7,5,731,1937,2007,175000
616,1072,4,Gd,462,GLQ,154,603,RFn,1997,1688,Gd,12798,79,31,114,5,6,616,1997,1997,200000
1196,830,2,No,197,LwQ,999,440,Unf,1957,1196,TA,4800,40,170,33,7,4,1196,1916,1990,109900
728,728,3,Av,648,GLQ,80,410,Fin,2005,1456,Gd,8199,63,562,18,5,7,728,2005,2005,189000
1734,1088,4,Gd,842,Unf,1734,1020,RFn,2009,2822,Ex,13891,107,424,170,5,9,1734,2008,2009,582933
1128,1088,2,No,812,LwQ,124,286,Unf,1954,1128,TA,9000,75,250,101,5,5,936,1954,1954,118000
1428,406,3,No,222,ALQ,1417,554,RFn,2008,1428,Ex,12274,91,256,60,5,7,1417,2008,2008,227680
980,630,3,Av,400,ALQ,100,384,Fin,1967,980,TA,9750,75,132,34,5,5,980,1967,1967,135500
1072,504,1,Gd,1309,GLQ,15,528,RFn,1923,1576,Gd,21384,144,278,312,6,5,1324,1923,2004,223500
1086,1067,3,Av,516,ALQ,380,484,RFn,1966,1086,TA,13400,85,1047,42,5,5,1024,1966,1966,159950
1075,1063,2,No,1064,Unf,849,360,Unf,1910,2138,TA,8100,90,108,156,5,5,849,1898,1965,106000
1309,630,3,No,663,ALQ,735,484,RFn,1974,1309,Gd,10140,78,99,33,6,6,1040,1974,1999,181000
848,783,1,Gd,662,GLQ,186,420,Fin,2004,848,Gd,4438,70,169,55,5,6,848,2004,2004,144500
1044,989,2,Av,712,Unf,540,504,Unf,1952,1044,Fa,8712,66,894,96,5,5,540,1952,1952,55993
1442,688,4,No,608,Rec,834,301,RFn,1958,1442,TA,9750,75,243,72,6,6,1442,1958,1958,157900
686,564,3,No,284,Unf,686,280,RFn,1955,1250,Fa,8248,45,442,42,7,5,686,1918,2000,116000
1661,504,3,No,656,Unf,1649,598,RFn,1998,1661,Gd,12137,48,442,34,5,7,1649,1998,1998,224900
1008,472,2,No,486,BLQ,522,275,Fin,1954,1008,TA,11425,50,541,172,6,5,1008,1954,1954,137000
1689,676,3,No,1218,GLQ,350,857,RFn,2002,1689,Gd,13265,80,148,59,5,8,1568,2002,2002,271000
1052,826,3,Av,504,Unf,506,440,Unf,1971,1052,TA,8816,80,80,88,7,6,1010,1971,1971,155000
1358,1332,3,Mn,733,BLQ,625,484,RFn,2010,1358,Gd,6371,44,128,35,5,7,1358,2009,2010,224000
798,716,3,No,505,Unf,798,595,RFn,2003,1640,Gd,7226,72,220,45,5,7,798,2003,2003,183000
936,769,2,No,330,Unf,936,576,Unf,1974,936,TA,6000,60,14,32,4,4,936,1953,1953,93000
847,886,3,Gd,767,Unf,847,433,Fin,2003,1733,Gd,12394,24,468,48,5,7,847,2003,2003,225000
944,545,3,No,664,Unf,778,240,Unf,1940,1489,TA,9900,60,576,30,7,6,778,1940,2008,139500
1489,584,3,No,936,Unf,1489,776,RFn,2006,1489,Gd,11216,81,135,140,5,8,1489,2006,2006,232600
2084,517,2,Av,1636,GLQ,442,1220,Fin,2007,2084,Ex,14803,114,816,45,5,10,2078,2007,2008,385000
784,994,2,No,784,ALQ,638,551,None,1924,784,Gd,6130,50,562,36,6,5,784,1924,1995,109500
1434,804,3,No,20,GLQ,1434,527,RFn,2001,1434,Gd,8529,65,180,39,5,7,1454,2001,2001,189000
1160,966,3,Gd,249,LwQ,868,538,Fin,1967,2126,TA,28698,30,72,86,5,5,1013,1967,1967,185000
520,623,2,No,510,Unf,600,480,RFn,2005,1223,Gd,2544,24,106,166,5,7,600,2005,2005,147400
1392,914,3,No,1040,Rec,352,458,RFn,1957,1392,TA,11900,80,387,48,5,6,1392,1957,1957,166000
520,600,2,No,1079,Unf,600,480,RFn,2005,1200,Gd,3180,30,171,166,5,7,600,2005,2005,151000
941,888,3,No,483,GLQ,458,613,RFn,2003,1829,Gd,9548,44,223,39,6,7,941,2003,2003,237000
1516,868,3,No,196,Rec,975,472,RFn,1964,1516,TA,10004,100,180,56,6,6,1516,1964,1964,167000
1144,1134,3,No,572,Rec,572,456,Unf,1961,1144,TA,7875,75,136,20,6,5,1144,1961,1961,139950
1067,702,2,No,442,BLQ,625,436,Unf,1996,1067,Gd,9600,60,100,30,7,4,1067,1950,1995,128000
1559,351,3,No,338,Rec,1221,812,Unf,1948,1559,TA,8100,90,376,116,6,5,1559,1948,1973,153500
483,504,2,No,330,BLQ,153,264,Unf,1973,987,TA,1680,21,158,50,5,6,483,1973,1973,100000
1099,547,3,No,570,Unf,1099,352,Unf,1999,1099,Gd,9525,75,252,113,6,5,1099,1995,2006,144000
768,432,3,No,352,BLQ,416,240,Unf,1946,1200,TA,11767,70,44,146,6,5,768,1946,1995,130500
810,672,3,No,156,BLQ,516,400,Unf,1934,1482,Fa,12155,65,306,72,8,6,672,1925,2000,140000
958,581,3,No,885,Unf,650,686,Unf,1983,1539,Gd,10440,60,259,78,8,5,650,1904,2002,157500
1165,896,3,Gd,312,Rec,276,490,RFn,1966,1165,TA,9020,82,183,129,7,6,1127,1966,1966,174900
1800,998,6,No,338,Unf,1800,560,None,1961,1800,TA,8000,80,513,65,4,5,1800,1961,1961,141000
876,540,4,Mn,1464,Unf,876,720,Unf,1949,1416,TA,12665,100,208,84,8,5,876,1915,1998,153900
1701,1134,3,Gd,1390,ALQ,371,611,Fin,1975,1701,TA,16647,75,653,64,5,5,1390,1975,1981,171000
1006,769,3,No,513,ALQ,227,425,Fin,1993,1775,Gd,9317,75,137,72,5,7,740,1993,1993,213000
864,332,4,Av,460,BLQ,404,338,Unf,1972,864,TA,15523,36,360,29,6,5,864,1972,1972,133500
1307,1051,5,No,535,Unf,907,360,Fin,1908,2358,TA,45600,75,304,40,8,6,907,1908,1997,240000
1094,761,3,No,874,Unf,528,512,RFn,1976,1855,TA,9600,80,360,100,7,6,528,1976,1994,187000
848,648,1,Av,659,GLQ,189,420,Fin,2003,848,Gd,4435,36,170,81,5,6,848,2003,2003,131500
1456,1392,2,Gd,516,Unf,1273,400,Fin,2003,1456,Gd,3196,37,40,20,5,8,1273,2003,2003,215000
918,728,4,No,364,Rec,554,240,Unf,1941,1646,TA,7128,53,423,214,5,7,918,1941,2000,164000
1445,1194,3,Gd,564,GLQ,563,645,RFn,1964,1445,TA,12095,107,115,547,6,6,1127,1964,1964,158000
1779,807,3,Mn,306,ALQ,372,454,Unf,1955,1779,TA,17920,102,72,418,4,5,1763,1955,1974,170000
1040,981,3,No,659,ALQ,381,260,Unf,1962,1040,TA,6897,75,223,104,8,5,1040,1962,2010,127000
1026,1063,3,Gd,505,GLQ,418,576,Unf,1981,1026,TA,10970,50,340,54,6,6,940,1978,1978,147000
702,779,3,No,498,Unf,702,343,Fin,1994,1481,TA,8125,65,240,36,5,6,702,1994,1995,174000
1370,940,3,No,1456,Unf,1090,479,RFn,1976,1370,TA,10400,80,189,96,5,7,1090,1976,1976,152000
1512,1142,4,Mn,619,BLQ,435,619,Fin,1968,2654,Gd,11029,80,220,65,7,6,1054,1968,1984,250000
912,514,3,No,943,Unf,912,216,Unf,1925,1426,Gd,7642,55,268,240,8,7,912,1918,1998,189950
1039,896,3,Mn,841,BLQ,198,504,Unf,1965,1039,TA,11625,75,100,265,4,5,1039,1965,1965,131500
1097,1288,3,No,338,GLQ,702,480,Unf,1986,1097,TA,9672,81,312,120,5,6,1040,1984,1985,152000
1148,656,3,No,1148,BLQ,748,672,Unf,1959,1148,TA,7931,70,1170,27,5,5,1148,1959,1959,132500
1372,896,3,No,187,Unf,1372,529,Fin,2008,1372,Gd,8640,72,320,140,5,7,1372,2007,2008,250580
1002,1242,3,No,828,BLQ,174,902,Unf,1973,1002,TA,8750,70,76,35,6,5,1002,1970,1970,148500
1646,438,3,Av,250,Rec,1638,870,RFn,2007,1646,Gd,10656,67,274,80,5,8,1638,2006,2007,248900
1120,804,3,No,932,ALQ,108,544,RFn,1961,1120,Fa,6970,85,90,34,5,4,1040,1961,1961,129000
1547,720,2,None,504,None,689,672,Unf,1979,2320,TA,14762,75,182,144,6,5,833,1948,2006,169000
1062,887,3,No,750,GLQ,300,574,Fin,1993,1949,Gd,9938,80,246,90,5,7,1050,1993,1994,236000
894,720,2,No,465,Unf,894,308,Fin,1962,894,TA,6600,60,731,56,5,5,894,1962,1962,109500
804,878,3,No,505,GLQ,299,523,RFn,1998,1682,Gd,8750,70,116,77,5,6,804,1998,1998,200500
910,648,3,Av,156,Unf,105,414,Unf,1953,910,Gd,8892,74,123,128,7,5,105,1953,1996,116000
1036,634,3,No,375,Rec,457,288,Unf,1949,1268,TA,12144,60,86,28,7,5,832,1949,1973,133000
676,455,3,No,641,Unf,676,200,Unf,1941,1131,TA,5720,52,1115,118,6,5,676,1941,1958,66500
1184,1426,4,Av,64,GLQ,1120,550,Fin,2007,2610,Ex,9000,75,260,364,5,8,1184,2007,2007,303477
1040,881,3,Gd,633,ALQ,431,648,Unf,1963,1040,TA,25286,94,894,102,5,4,1064,1963,1963,132250
1462,730,4,No,1170,GLQ,292,738,Fin,2004,2224,Ex,8834,74,216,54,5,9,1462,2004,2005,350000
1155,846,3,Av,899,ALQ,210,576,Unf,1987,1155,Gd,11782,88,705,117,7,5,1109,1961,1995,148000
864,504,3,No,646,ALQ,218,336,Unf,1978,864,TA,7000,68,90,24,8,5,864,1978,2005,136500
1090,767,2,No,980,ALQ,110,450,Fin,2005,1090,TA,7024,60,243,49,5,5,1090,2005,2006,157000
1187,530,3,Mn,902,LwQ,254,400,RFn,1990,1717,Gd,13758,44,117,36,5,7,1156,1990,1991,187500
808,785,3,No,239,Unf,808,389,RFn,1993,1593,TA,9636,89,101,40,5,6,808,1992,1993,178000
954,795,5,No,624,Unf,795,440,Unf,1997,2230,TA,6204,60,391,188,5,4,795,1912,1985,118500
892,840,3,No,432,BLQ,460,288,RFn,1967,892,TA,7150,65,60,24,5,5,892,1967,1967,100000
1709,924,2,Av,1238,GLQ,460,506,Fin,1999,1709,Gd,5119,50,60,65,5,9,1698,1999,2000,328900
1712,756,4,No,528,LwQ,1098,588,Fin,2005,1712,TA,8393,70,122,54,5,5,1626,1959,2005,145000
872,521,3,No,975,Unf,816,300,Unf,1955,1393,TA,16466,59,167,166,7,5,816,1955,1955,135500
2217,1208,4,Gd,351,ALQ,1043,621,Unf,1970,2217,Gd,15865,95,528,207,6,8,2217,1970,1970,268000
1505,504,2,No,1024,GLQ,481,505,RFn,1953,1505,TA,12160,128,90,40,4,6,1505,1953,1953,149500
672,252,4,Mn,599,ALQ,672,576,Unf,2003,924,TA,8064,60,92,160,7,5,672,1949,2006,122900
918,765,3,No,226,LwQ,192,440,RFn,1978,1683,TA,11184,70,92,96,5,6,918,1978,1978,172500
1068,918,3,No,663,GLQ,396,264,RFn,1963,1068,TA,8414,70,40,42,8,6,1059,1963,2003,154500
1383,1151,3,Mn,1064,BLQ,319,354,RFn,1954,1383,TA,13284,60,336,116,5,5,1383,1954,1954,165000
1535,1185,4,None,312,None,750,400,Unf,1979,1535,TA,7018,64,16,96,5,5,780,1979,1979,118858
983,813,4,No,400,BLQ,380,483,RFn,1963,1796,TA,7056,71,415,50,5,6,780,1963,1963,140000
951,804,2,No,285,ALQ,666,327,Unf,1936,951,TA,8765,50,630,28,6,4,951,1936,1977,106500
1120,1120,6,None,897,None,812,528,Unf,1979,2240,TA,7018,64,102,111,5,5,1510,1979,1979,142953
2364,378,3,Gd,2188,GLQ,142,820,Fin,2009,2364,Ex,12919,100,760,67,5,9,2330,2009,2010,611657
1236,873,3,No,465,BLQ,447,288,Unf,1961,1236,TA,6993,65,604,150,7,5,912,1961,1994,135000
858,870,2,No,322,ALQ,536,684,Unf,1979,858,TA,7340,69,120,252,6,4,858,1971,1971,110000
1306,668,2,Mn,860,BLQ,132,756,Unf,1968,1306,TA,8712,64,294,105,7,5,992,1957,2000,153000
807,702,3,No,428,Unf,783,393,Fin,2003,1509,Gd,7875,63,216,75,5,7,783,2003,2003,180000
1670,455,3,No,416,Unf,1670,690,RFn,2006,1670,Gd,14859,50,27,60,5,7,1670,2006,2006,240000
902,741,3,No,599,GLQ,277,288,Unf,1967,902,TA,6173,80,75,48,6,5,876,1967,1967,125500
1063,892,3,No,354,Rec,412,280,RFn,1954,1063,TA,9920,80,110,18,5,5,1056,1954,1954,128000
1636,809,3,No,63,GLQ,1560,865,RFn,2006,1636,Gd,13501,116,208,60,5,8,1623,2006,2006,255000
1020,1037,3,No,223,Rec,794,180,Fin,1936,2057,Gd,11500,86,450,76,7,7,1017,1936,1987,250000
902,701,2,Av,301,BLQ,239,484,Unf,1983,902,TA,8885,81,328,36,5,5,864,1983,1983,131000
742,742,3,No,513,Unf,742,390,Fin,2005,1484,Gd,12589,149,125,24,5,6,742,2005,2005,174000
1105,1169,5,No,443,Rec,662,480,Fin,1960,2274,TA,11600,80,361,56,5,5,1105,1960,1960,154300
1268,586,3,Av,196,ALQ,1072,252,Unf,1978,1268,Gd,9286,66,76,63,7,5,1268,1977,1989,143500
1015,888,3,No,489,Rec,279,450,Unf,1925,1015,TA,6120,51,130,104,7,5,768,1925,2002,88000
1001,1001,3,No,284,BLQ,717,871,Unf,1949,2002,TA,6270,82,361,56,6,5,1001,1949,2009,145000
612,612,2,Av,294,GLQ,318,528,RFn,2009,1224,Gd,3000,30,76,234,5,6,612,2009,2009,173733
546,546,3,No,528,Unf,546,286,Unf,1970,1092,TA,2001,21,80,98,5,4,546,1970,1970,75000
480,1070,2,Av,50,BLQ,430,308,Fin,1958,480,TA,9000,50,120,54,3,2,480,1949,2007,35311
1229,698,3,No,1059,ALQ,75,284,RFn,1956,1229,TA,17140,60,45,103,6,4,1134,1956,1956,135000
912,1215,4,Mn,48,BLQ,422,833,RFn,1991,2127,Gd,13125,103,256,192,5,7,1104,1991,1991,238000
1414,1070,3,No,528,ALQ,245,601,Unf,1990,1414,TA,11029,87,396,51,8,6,1184,1958,2002,176500
936,785,3,No,814,GLQ,114,471,Unf,1994,1721,Gd,8462,70,105,87,5,6,928,1994,1994,201000
1272,928,4,No,1084,ALQ,188,684,None,1900,2200,TA,8777,67,289,70,7,5,1272,1900,2003,145900
1316,742,3,No,28,GLQ,1288,397,Fin,2005,1316,Gd,10237,65,224,84,5,6,1316,2005,2006,169990
1617,713,2,No,165,LwQ,598,533,Unf,1993,1617,Gd,8012,50,200,69,5,6,1604,1993,1994,193000
1686,551,3,No,625,BLQ,977,612,Unf,1980,1686,TA,10240,79,157,131,6,6,1686,1980,1980,207500
1126,272,3,Av,767,ALQ,266,540,RFn,1977,1126,Ex,15611,92,226,77,6,5,1126,1977,1977,175000
1234,1140,4,No,1059,Unf,1181,656,Fin,2003,2374,Ex,11999,93,340,100,5,8,1181,2003,2004,285000
1098,880,4,No,552,BLQ,280,486,RFn,1968,1978,TA,9900,84,342,43,5,7,832,1968,1968,176000
1788,441,3,Av,299,Unf,1753,522,RFn,2001,1788,Ex,11838,70,315,151,5,8,1753,2001,2001,236500
993,1243,4,No,600,Unf,964,642,Fin,1997,2236,Gd,13006,60,285,144,5,7,964,1997,1997,222000
1466,790,3,Av,16,GLQ,1450,610,Fin,2007,1466,Gd,8925,73,632,18,5,8,1466,2007,2007,201000
925,208,2,No,338,BLQ,121,429,Unf,1965,925,TA,9100,70,228,75,6,5,925,1965,1965,117500
1905,717,3,No,624,Unf,1905,788,Fin,2006,1905,Ex,11670,84,302,191,5,9,1905,2006,2006,320000
1500,651,3,Av,20,GLQ,1480,570,RFn,2004,1500,Gd,8487,63,210,36,5,7,1500,2004,2004,190000
2069,817,4,Gd,425,GLQ,160,505,RFn,1960,2069,Gd,27650,313,298,72,7,7,585,1960,2007,242000
747,888,1,Mn,1810,Unf,600,528,Unf,1953,747,TA,5825,52,108,20,5,4,600,1926,1953,79900
1200,1015,2,No,833,BLQ,343,555,RFn,2003,1200,Gd,10083,67,260,41,5,7,1176,2003,2003,184900
1113,858,3,Mn,341,GLQ,772,689,RFn,2005,1971,Gd,9675,75,178,48,5,7,1113,2005,2005,253000
1391,571,3,Mn,464,GLQ,927,868,RFn,2006,1962,Gd,8760,73,101,90,5,7,1391,2006,2006,239799
1207,1196,3,Mn,420,Unf,1032,349,Unf,1940,2403,TA,24090,79,245,130,7,7,1032,1940,1969,244400
1728,981,4,Gd,936,Rec,396,574,Unf,1976,1728,TA,12640,55,300,18,5,6,1728,1976,1976,150900
1022,1038,3,No,772,ALQ,220,390,RFn,1999,2060,Gd,8755,49,298,42,5,7,992,1999,1999,214000
1440,966,4,Gd,1440,GLQ,280,388,None,1977,1440,TA,7711,42,335,20,3,4,1440,1977,1977,150000
1632,1281,4,Av,762,Unf,1632,576,Unf,1967,1632,TA,25000,100,110,113,4,5,1632,1967,1967,143000
1344,1611,3,No,111,GLQ,354,525,RFn,1958,1344,Gd,14375,65,541,118,6,6,819,1958,1958,137500
1188,561,3,No,1088,LwQ,1905,456,Unf,1963,1869,TA,8820,98,72,62,6,5,1088,1890,1996,124900
1144,687,3,Av,748,BLQ,102,796,RFn,1959,1144,TA,8163,70,128,73,6,5,1144,1959,1959,143000
1629,1276,3,Av,1300,GLQ,316,808,Fin,2002,1629,Gd,14536,85,236,252,5,8,1616,2002,2003,270000
936,840,3,None,984,Unf,936,474,RFn,2002,1776,Gd,14006,65,144,96,5,7,936,2002,2002,192500
