2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearRemodAdd,SalePrice
432.0,2,0,86.30557800434997,2,12.777442000470796,25.815102735539142,1,27.712812921102035,1,7200.0,60.0,14.422205101855956,4.202225205599542,3,1,768.0,2003,133900
1218.0,2,3,93.56984945863353,4,11.635185559384796,28.56848616976243,3,30.199337741083,1,6240.0,52.0,18.303005217723125,4.844956368377691,0,5,1486.0,1970,80500
1040.0,5,0,85.48442230466779,3,22.336475790183055,28.746511717582514,0,45.60701700396552,3,11606.0,70.0,13.856406460551018,3.5554284749760274,0,1,1040.0,1969,135000
625.0,3,1,92.08248298308195,0,20.217223280563523,30.498488261387344,1,32.2490309931942,0,12464.0,82.0,10.583005244258363,4.391021946582804,0,1,1040.0,1996,152000
467.0,3,4,59.98877943743538,5,29.747717933518757,19.606795267951636,0,40.19950248448356,0,5400.0,40.0,18.65475810617763,3.724103951348719,1,4,1149.0,2004,152000
727.0,2,1,53.75017310359955,1,27.460913925415557,21.824868547387265,0,32.357379374726875,1,10800.0,60.0,14.422205101855956,4.425305214639313,1,5,641.0,1995,100000
566.0,3,1,36.30215213298336,3,19.53114661329499,28.233895325893492,2,42.46174749112429,1,13125.0,88.0,8.18535277187245,4.262216214182815,6,1,1134.0,2000,155000
885.0,2,1,56.65708986068603,1,30.558245034857574,29.346032737566357,0,28.844410203711913,0,7227.0,59.0,13.527749258468683,5.55819659843447,2,4,832.0,1954,105500
1157.0,3,1,37.944868359299,3,21.081884706884072,25.46144945477721,0,29.899832775452108,1,7094.0,99.0,10.246950765959598,4.373486976159252,0,1,894.0,1966,125000
596.0,3,4,46.55855155411177,1,26.649209699726814,18.434081364449035,0,34.52535300326414,1,6402.0,60.0,16.673332000533065,3.5554284749760274,0,1,596.0,1988,78000
844.0,3,2,129.27259846114015,0,26.20056397641,34.69348494715707,1,43.01162633521314,0,16033.0,98.0,19.44222209522358,5.018788176464503,0,0,1833.0,2005,326000
842.0,3,1,67.86484283295012,2,22.90306135514884,22.36198995397545,1,29.9833287011299,0,7800.0,65.0,9.433981132056603,4.319207044853214,1,1,864.0,2004,130000
790.0,3,1,56.868786551052175,3,25.266649668546737,21.494185980231926,2,29.866369046136157,1,9477.0,77.0,8.06225774829855,3.9244755276640784,0,1,864.0,1966,110000
1031.0,4,4,115.06701411049181,3,15.562170197341468,28.797107566180298,0,47.86439177509728,1,7200.0,60.0,4.898979485566356,5.465673871170181,2,4,1214.0,1998,133900
1063.0,2,1,116.29700521489532,1,30.811365879643535,24.734029588632065,0,46.238512086787566,1,8100.0,90.0,10.392304845413264,5.394807752940303,0,1,849.0,1965,106000
678.0,3,1,77.24851436126191,1,31.919869545737573,27.86757462526421,1,40.049968789001575,1,10839.0,100.0,11.180339887498949,3.755002032520848,0,4,926.0,1998,181000
1134.0,3,1,86.46923207802814,1,31.090546126192127,26.560209868742355,2,44.955533585978046,0,17619.5,113.0,16.1245154965971,4.890922788077449,0,3,868.0,2006,274725
438.0,3,0,50.289646586417355,5,15.521382473970814,23.053045236078244,0,30.62678566222711,1,9200.0,86.0,17.320508075688775,3.3124486593833944,2,1,938.0,1980,130250
514.0,3,1,107.86499863179279,1,31.722728509743796,19.606795267951636,0,37.76241517699841,0,7642.0,55.0,16.3707055437449,5.769902858041296,3,3,912.0,1998,189950
992.0,4,1,43.13848332642393,3,28.605970459222434,25.931577736277863,1,43.81780460041329,1,11345.0,95.0,23.811761799581316,3.3124486593833944,0,1,928.0,1995,137000
756.0,3,1,104.91448827649111,2,16.647585578860145,21.34507803778443,0,33.13608305156178,1,7390.0,113.0,12.288205727444508,5.169929880374412,1,1,1098.0,1955,135000
600.0,2,1,65.07750308382124,1,19.114069811152696,36.737891420353215,3,27.0,1,4130.0,56.0,12.884098726725126,4.553011688731978,2,7,270.0,2003,52000
728.0,3,1,37.40212401311133,1,36.06435518209787,29.346032737566357,0,35.38361202590826,0,10721.0,80.0,15.588457268119896,3.8429166933533505,2,4,1252.0,1959,142000
517.0,4,1,112.72120054730772,1,39.63803225889487,35.0842691749305,0,39.7994974842648,1,8944.0,65.0,6.4031242374328485,5.365214466619282,0,1,1584.0,1967,124000
1097.0,2,1,96.04251013222111,1,38.76113185435559,30.869963287837873,3,38.80721582386451,2,14587.0,75.0,16.852299546352718,5.519433952385237,0,0,1498.0,2008,264132
924.0,2,0,127.80017761768775,0,23.934158321360126,28.797107566180298,1,41.340053217188775,0,5119.0,50.0,7.745966692414834,4.408292030912418,0,0,1698.0,2000,328900
981.0,2,1,104.40561951094162,3,16.684500651238757,22.745455527701544,1,33.04542328371661,1,14850.0,69.0,12.884098726725126,4.319207044853214,0,1,1092.0,1957,141000
1103.0,3,2,133.00310750312872,0,23.178674604920708,34.41636464437484,1,41.78516483155236,2,14892.0,42.0,12.649110640673518,3.8429166933533505,0,0,1746.0,2007,377500
983.0,2,1,81.55776588528254,6,28.489594510921723,32.53664302041669,1,47.82258880487337,1,15593.0,81.0,24.576411454889016,3.167716913667571,6,3,1304.0,1953,225000
1242.0,2,1,97.94726709253843,1,29.575210616120547,18.923086656188183,0,28.089143810376278,1,10594.0,55.0,18.303005217723125,3.755002032520848,0,1,768.0,2006,96500
1092.0,3,1,111.25712866396981,2,8.901857951053888,21.715366454235312,2,32.264531609803356,1,9600.0,80.0,11.489125293076057,4.747141706939327,2,1,1041.0,1959,124500
915.0,4,1,54.404301682853635,1,32.48671278585914,26.811790932594068,1,43.68065933568311,0,14191.0,85.0,12.96148139681572,3.8143666290011233,0,2,967.0,2002,202900
1257.0,4,1,89.86315120961837,1,33.06529807812214,25.63907964457777,2,47.61302342846965,0,8068.0,85.0,8.48528137423857,4.024807833554388,0,4,1010.0,2002,200000
797.0,2,1,41.74941805051054,6,24.902674705650362,18.021327742464035,0,29.58039891549808,1,6120.0,51.0,22.58317958127243,5.238722405987078,1,1,715.0,1993,105000
779.0,4,0,61.310301928701676,3,30.57322346916552,24.857214097044178,2,39.06404996924922,1,8562.0,68.0,12.041594578792296,4.6119005622482225,2,1,1216.0,2002,144500
884.0,2,2,147.74215565675524,2,30.026749910337433,33.5251903049327,2,39.585350825778974,0,9819.0,51.0,13.341664064126334,3.625966211291244,0,4,1567.0,1977,196000
1088.0,4,2,100.5016712682417,1,40.624672024386896,36.93534143485622,2,52.561868307738074,2,13891.0,107.0,20.591260281974,5.492861989640988,0,0,1734.0,2009,582933
689.0,3,1,32.4305270406479,3,25.739997469196407,24.734029588632065,0,37.12142238654117,0,9600.0,60.0,4.0,3.755002032520848,5,3,689.0,2005,161000
457.0,4,1,111.88603810279015,1,28.721629755190836,24.979601517631753,0,41.689327171351664,1,12513.0,60.0,4.0,5.287776988129023,6,5,715.0,2007,104900
896.0,4,1,99.6796724492498,0,20.547768699365914,29.172865491057483,1,45.387222871640866,1,10029.0,97.0,16.3707055437449,5.769902858041296,0,4,1151.0,1989,211000
1088.0,2,1,98.24990706793199,5,13.599085297329436,22.291344179272,0,33.58571124749333,1,9000.0,75.0,15.811388300841896,4.902134434085525,0,1,936.0,1954,118000
880.0,3,1,74.41150402613917,1,30.677759295845387,27.060287409469723,1,41.47288270665544,0,8244.0,62.0,10.392304845413264,4.071827805163969,0,3,840.0,2004,183500
708.0,2,1,72.87705077869505,3,25.70105257055092,24.04161381362967,0,32.4037034920393,1,9600.0,80.0,9.9498743710662,3.724103951348719,2,1,1050.0,1956,128900
888.0,5,1,98.40101151208471,0,19.992365762178984,30.498488261387344,0,33.37663853655727,0,13695.0,66.0,4.242640687119285,4.6119005622482225,0,4,1114.0,2004,155000
438.0,3,1,78.46972290855808,3,22.87986947655347,34.25665091164907,2,32.449961479175904,2,8973.0,69.0,9.219544457292887,4.640250421143799,1,1,1008.0,1991,150000
832.0,0,0,122.26457968015818,0,23.494160657477448,32.85648472715534,1,39.91240408695021,2,4923.0,41.0,24.819347291981714,5.096814688707593,0,2,1593.0,2002,286000
1070.0,3,1,89.14260211272806,6,25.166339456840593,23.388647123430488,2,34.84250278036869,1,10355.0,60.0,14.0,5.008655417774951,0,1,1214.0,1967,143000
457.0,3,1,84.74120900029955,2,15.843524859466733,21.494185980231926,0,28.5657137141714,0,6600.0,60.0,8.94427190999916,3.5554284749760274,5,1,816.0,2008,130500
1185.0,4,3,53.85953011712188,4,29.289564345321224,25.931577736277863,0,39.179076048319466,1,7018.0,64.0,4.0,4.844956368377691,0,1,780.0,1979,118858
1360.0,4,1,114.38016089255636,0,14.356867816687704,35.1423820112223,0,52.561868307738074,0,17619.5,113.0,4.0,2.874516325226652,6,2,1360.0,1990,235000
840.0,3,0,73.05859909308536,1,33.96240020667958,32.9199529637123,2,43.80639222761902,0,15611.0,113.0,12.806248474865697,4.138895563841864,0,2,1079.0,2006,233230
1417.5,3,1,96.27230611892072,1,34.1904969795107,32.64372471781703,0,33.12099032335839,1,10859.0,112.0,7.0710678118654755,4.391021946582804,0,1,1097.0,1995,145000
767.0,4,4,86.30557800434997,2,20.62919061553934,26.588318870356876,0,41.83300132670378,1,12508.0,75.0,6.48074069840786,5.350132137286602,1,4,983.0,1985,160000
504.0,2,1,75.92677418435126,1,24.425622991809657,22.36198995397545,0,31.416556144810016,1,1680.0,25.0,17.233687939614086,4.202225205599542,0,4,483.0,1972,94500
983.0,3,1,50.517223121087184,2,27.86207499936935,30.498488261387344,0,31.32091952673165,1,10530.0,50.0,19.44222209522358,5.769902858041296,0,4,981.0,1971,143250
584.0,4,1,113.13734959177745,3,22.093968414840532,27.251493950322626,2,41.23105625617661,0,10552.0,70.0,15.231546211727817,3.8143666290011233,0,1,1398.0,1959,165500
1031.0,2,1,90.18225454529691,0,12.777442000470796,23.053045236078244,0,28.5657137141714,1,7100.0,73.0,22.58317958127243,4.809240236486843,1,1,816.0,1957,129900
896.0,3,1,86.79596959553113,0,19.354009075467665,31.550810527221575,2,42.89522117905443,0,12420.0,79.0,10.295630140987,4.000545758361262,0,3,944.0,2001,230000
1230.0,5,1,100.12855183179084,2,12.615061897073591,30.498488261387344,0,50.20956084253277,1,3964.0,42.0,13.341664064126334,3.114959002323608,6,4,942.0,1973,151400
1242.0,3,1,99.45476439281973,6,15.803767198310812,36.93534143485622,0,31.654383582688826,1,8750.0,70.0,8.717797887081348,3.724103951348719,2,1,1002.0,1970,148500
514.0,2,1,16.38320283593621,1,28.820204520698503,22.57220457420234,0,29.0,1,8400.0,60.0,11.916375287812984,5.667355608353174,6,5,721.0,1999,82000
1194.0,2,0,93.25793640577524,0,16.385824056518082,30.215863137352983,0,31.559467676119,0,9069.0,73.0,16.852299546352718,4.6119005622482225,2,4,936.0,1992,147000
173.5,3,0,117.92458823640982,0,27.176512244719785,36.29697891393093,1,41.38840417314975,2,9591.0,76.0,16.186414056238647,3.399445335856626,0,2,1713.0,2005,274900
1116.0,3,4,112.23448935348529,0,22.264135636754094,30.498488261387344,0,37.57658845611187,0,11457.0,113.0,11.74734012447073,5.769902858041296,0,4,1392.0,1988,175000
1015.0,2,1,81.303194648864,0,20.328285088566222,36.93534143485622,0,35.156791662493895,1,7407.0,90.0,8.18535277187245,5.409328312454222,1,4,912.0,1996,149700
881.0,3,2,84.07719126646141,2,23.29208164111413,32.1253492078324,0,32.2490309931942,1,17619.5,94.0,25.53673824120849,4.913238464604216,0,5,1064.0,1963,132250
707.0,2,1,124.03949098079842,0,22.9262182617529,31.235553637499148,2,40.19950248448356,0,5389.0,39.0,18.384776310850235,5.365214466619282,0,2,1595.0,1996,236500
1070.0,3,1,75.03771297041654,2,18.334310103356916,31.076315893249244,0,37.603191353926334,1,11029.0,87.0,19.8997487421324,4.138895563841864,3,4,1184.0,2002,176500
975.0,3,1,85.40203981185856,3,20.71014142351562,30.498488261387344,2,44.15880433163923,0,7399.0,66.0,25.53673824120849,2.372596933941289,0,3,975.0,1998,239000
1347.0,3,1,54.729574921297285,2,22.669545818164796,28.38897318126854,0,32.95451410656816,1,10200.0,85.0,10.198039027185569,3.8429166933533505,1,1,1086.0,2003,144900
504.0,1,2,132.31254262288326,0,4.697248952822487,29.346032737566357,2,39.698866482558415,0,17619.5,113.0,16.673332000533065,5.769902858041296,2,1,1324.0,2004,223500
896.0,2,0,82.9073224744653,2,14.759509688610244,31.595503802533273,0,27.712812921102035,1,7244.0,54.0,14.247806848775006,3.8143666290011233,1,1,768.0,1970,129500
545.0,3,1,110.62601368400051,2,16.001151618189596,32.72905167612935,3,37.16180835212409,0,9360.0,78.0,12.649110640673518,3.755002032520848,1,4,1161.0,2006,197500
885.0,3,1,78.46972290855808,1,36.43287673975064,32.103506005689596,2,46.57252408878007,0,9375.0,30.0,12.206555615733702,4.734310393393225,0,2,1284.0,2002,228500
467.0,2,3,110.1336037208491,4,17.047376585574984,22.326703419127888,0,26.832815729997478,1,6627.0,63.0,11.661903789690601,5.7511739220060845,2,7,1240.0,1954,72500
1208.0,3,1,71.87352576427159,5,33.158020824226696,29.148015354472435,0,52.561868307738074,1,10440.0,60.0,21.354156504062622,5.769902858041296,1,4,1510.0,2006,256000
769.0,2,1,55.80542879126329,1,32.05954717726232,30.498488261387344,0,30.59411708155671,1,6000.0,60.0,3.7416573867739413,3.625966211291244,6,5,936.0,1953,93000
844.0,3,0,106.21606721291911,6,7.769986182433388,30.777656146760513,2,34.36568055487916,1,10012.0,90.0,15.684387141358123,4.222575325652635,0,5,1138.0,1972,137500
858.0,3,0,67.86484283295012,1,40.624672024386896,36.93534143485622,2,41.09744517606904,0,9849.0,83.0,17.663521732655695,4.242568166101798,2,3,1689.0,2007,248328
833.0,3,1,92.08248298308195,3,17.36471260426537,22.077639005434932,2,30.789608636681304,1,8190.0,60.0,17.60681686165901,3.755002032520848,2,5,948.0,1954,119000
756.0,2,1,64.98009011447908,0,20.976663940590665,27.060287409469723,0,38.88444419044716,0,2117.0,71.0,22.64950330581225,3.625966211291244,0,4,756.0,2000,168500
797.0,3,1,71.78187037408638,6,22.62241064473589,27.33289805872174,1,29.899832775452108,1,8724.0,109.0,9.055385138137417,5.465673871170181,0,1,894.0,1968,129000
920.0,3,1,99.00400369389634,0,11.002325774432656,32.03785648682589,2,43.034869582700026,0,8640.0,72.0,21.02379604162864,4.977714761080103,0,3,900.0,2009,252678
880.0,3,3,103.52968905217931,4,30.558245034857574,22.43234650971937,0,29.068883707497267,1,11500.0,80.0,8.18535277187245,4.640250421143799,4,5,1437.0,1957,84000
1120.0,3,1,76.4571536340767,3,31.65186303375472,27.060287409469723,3,27.820855486487112,0,4270.0,70.0,9.746794344808963,3.399445335856626,2,7,544.0,2006,79000
1185.0,4,0,98.55197291265723,0,35.654482647796435,32.51516983330571,1,52.561868307738074,0,14720.0,56.0,24.06241883103193,4.721334599533183,0,2,1990.375,1996,410000
626.0,2,0,91.45177959956546,0,24.94351179155672,31.77343577030358,0,35.09985754956849,0,7314.0,64.0,9.055385138137417,4.116976752165871,0,3,1232.0,2007,194500
728.0,3,1,44.868249288901694,1,35.019553105422574,29.346032737566357,0,34.11744421846396,1,9600.0,80.0,12.96148139681572,3.5184227712326255,0,3,1164.0,1969,140000
336.0,2,1,55.16144995185704,5,26.500936384822765,17.058225215928093,0,35.32704346531139,1,9439.0,52.0,17.435595774162696,4.708210989839224,0,1,912.0,1955,87000
546.0,3,0,58.23329856254255,6,9.720895041305903,30.404669708171486,0,41.0731055558257,1,17619.5,60.0,22.360679774997898,4.071827805163969,0,1,747.0,1995,160000
1100.0,4,1,83.40993066856984,0,18.008491613741647,27.060287409469723,1,44.27188724235731,0,7851.0,60.0,9.9498743710662,4.071827805163969,0,4,860.0,2002,216500
1242.0,3,1,49.488146025021365,6,23.934158321360126,22.291344179272,2,33.04542328371661,1,2217.0,25.0,19.697715603592208,4.5223941071493154,6,5,546.0,1970,88000
896.0,3,1,77.16083184485022,1,21.134205209000385,25.931577736277863,0,29.899832775452108,1,9450.0,68.0,4.0,4.640250421143799,0,5,894.0,1954,110000
521.0,3,0,112.79062463247452,0,23.494160657477448,30.073217563282938,2,38.45776904605882,0,10665.0,72.0,12.922847983320086,3.5184227712326255,0,3,1453.0,2003,226000
574.0,3,4,39.016606696039766,3,16.939686101591157,21.715366454235312,0,32.55764119219941,0,8246.0,79.0,11.313708498984761,4.772383679578261,3,1,1060.0,2001,154000
612.0,3,4,108.07892781505419,0,24.572287545531726,28.233895325893492,2,37.89459064299283,0,8450.0,65.0,16.30950643030009,4.868168045527983,0,3,1436.0,2004,210000
989.0,2,0,90.50066369045273,1,25.58368037078144,28.746511717582514,0,32.31098884280702,3,8712.0,66.0,25.53673824120849,4.844956368377691,0,1,540.0,1952,55993
888.0,2,4,62.01472326651941,6,24.572287545531726,23.455016285749526,0,42.04759208325728,1,10800.0,60.0,21.02379604162864,5.769902858041296,1,3,880.0,1970,163000
1259.0,2,0,75.92677418435126,4,19.354009075467665,26.839552106240394,0,28.5657137141714,1,5890.0,74.0,13.416407864998739,3.356794671726646,3,4,816.0,2007,120500
656.0,3,1,46.796985167636365,0,14.07937414564792,25.931577736277863,1,37.815340802378074,1,7750.0,92.0,10.0,3.8707623747257145,0,3,384.0,2000,180000
709.0,2,1,60.90554740021225,5,24.14968237699577,22.882827885166982,1,43.2087954009366,1,10708.0,50.0,25.53673824120849,3.5554284749760274,0,1,1617.0,1993,190000
534.0,2,0,116.70521630062896,0,19.589672334781596,32.1253492078324,1,38.72983346207417,0,4045.0,53.0,6.708203932499369,3.114959002323608,0,3,1356.0,2006,246578
408.0,3,1,64.88258769974789,2,21.971217828194163,23.188047381951918,2,33.166247903554,1,12493.0,57.0,15.937377450509228,4.582833566723073,0,5,1100.0,1960,141000
860.0,3,2,76.63344504959932,2,19.114069811152696,21.494185980231926,0,28.5657137141714,1,8314.0,76.0,20.615528128088304,5.115528971831487,1,1,816.0,1982,124500
755.0,2,2,109.56917770037664,6,22.167135011816097,23.053045236078244,0,36.4417343165772,1,16905.0,113.0,17.029386365926403,4.935131911384795,2,1,1350.0,1959,170000
568.0,3,2,134.12835712042502,0,22.19144427937196,36.03640019041016,2,47.916594202843754,2,13478.0,97.0,20.493901531919196,5.769902858041296,0,6,1722.0,2008,451950
797.0,2,1,36.16324991146754,3,28.422767730639528,30.404669708171486,0,29.393876913398138,1,8172.0,60.0,15.588457268119896,3.114959002323608,1,1,864.0,1990,115000
644.0,3,1,65.07750308382124,1,36.122321506019084,27.41398220882197,0,35.58089374931439,0,7500.0,62.0,13.416407864998739,5.303680682341282,0,3,1257.0,2005,176000
689.0,3,1,82.48704614540343,6,18.302106547639443,27.060287409469723,3,29.29163703175362,1,8125.0,92.0,25.53673824120849,4.977714761080103,6,5,858.0,1971,88000
878.0,3,1,65.56323648955677,0,22.71653543345212,28.797107566180298,2,41.352146256270665,0,9291.0,76.0,10.954451150103322,4.49093658130679,0,4,832.0,1993,187000
351.0,3,1,80.87781618069857,1,28.999602219706027,21.494185980231926,0,33.51119216023208,1,6060.0,50.0,13.341664064126334,4.116976752165871,0,5,732.0,2006,100000
694.0,3,1,131.74586963713995,1,32.29487509502546,27.601953066948354,2,40.58324777540605,1,7917.0,62.0,11.180339887498949,3.8707623747257145,0,4,953.0,2000,175000
739.0,3,1,73.42086803815546,1,21.444183271918984,22.36198995397545,2,29.563490998188964,1,9858.0,62.0,22.494443758403985,5.769902858041296,2,1,864.0,1968,130000
441.0,3,0,52.427133129255694,1,40.624672024386896,29.197687467538223,2,42.28474902373195,2,11838.0,70.0,17.74823934929885,5.357697626435312,0,2,1753.0,2001,236500
741.0,3,1,124.43178152823722,0,19.734876669651996,26.390723729418216,1,42.883563284783136,0,14442.0,110.0,10.295630140987,4.734310393393225,1,4,1477.0,2004,257500
780.0,4,1,61.108129417159425,2,22.551432381009526,28.233895325893492,0,43.22036556994862,0,10304.0,72.0,6.6332495807108,4.844956368377691,1,1,780.0,1976,197500
756.0,4,1,75.03771297041654,5,34.20310023573956,30.777656146760513,1,41.376321731154405,1,8393.0,70.0,11.045361017187261,4.202225205599542,0,1,1626.0,2005,145000
668.0,2,1,50.85742485858546,2,19.29443298236366,27.655348265614997,1,35.05709628591621,1,1571.5,25.0,4.0,4.902134434085525,2,4,561.0,1980,124000
795.0,3,1,127.80017761768775,1,39.45700328476153,36.91950750340523,2,40.0,0,14230.0,110.0,25.298221281347036,4.242568166101798,0,2,1566.0,2007,256300
684.0,3,0,9.844711881977467,1,31.779246320130557,27.601953066948354,1,40.0,1,8773.0,57.0,12.165525060596439,3.8143666290011233,0,4,916.0,1997,169000
448.0,3,1,107.36480767633329,1,31.49509527535215,20.57841639744503,0,36.66060555964672,1,6240.0,68.0,21.166010488516726,5.038791974655744,6,1,896.0,2006,115000
272.0,3,0,94.81115092461745,2,18.992432366362525,29.63976342645334,2,33.555923471125034,2,15611.0,92.0,15.033296378372908,4.597458997330972,2,1,1126.0,1977,175000
728.0,3,1,86.14173265575901,2,17.434104618567922,21.494185980231926,0,30.380915061926625,1,6951.0,37.0,10.770329614269007,5.506223217116412,0,1,876.0,1985,119500
725.0,2,1,82.65531440467072,5,31.090546126192127,19.140109705951307,0,24.819347291981714,1,6000.0,50.0,18.708286933869708,4.458591057105233,1,1,616.0,2007,89000
998.0,6,1,56.65708986068603,1,40.624672024386896,30.12086631995325,3,42.42640687119285,1,8000.0,80.0,22.64950330581225,4.408292030912418,6,1,1800.0,1961,141000
504.0,2,1,113.55255424318594,0,24.383475179570187,28.771824438172846,2,38.79432948254165,1,12160.0,113.0,9.486832980505138,3.8707623747257145,6,4,1505.0,1953,149500
776.0,3,4,130.67134394325325,2,16.347937825912894,31.5284320516353,1,40.58324777540605,0,12984.0,80.0,21.42428528562855,5.18751265909374,2,1,1430.0,1977,217500
887.0,2,1,113.55255424318594,0,12.777442000470796,27.359961492355893,1,33.645207682521445,0,7024.0,60.0,11.224972160321824,4.391021946582804,0,5,1132.0,2005,176000
836.0,3,1,98.92875377764531,0,12.723632028148687,27.86757462526421,2,42.0,0,15426.0,65.0,9.055385138137417,4.879601391677464,0,4,928.0,1997,231500
441.0,4,3,44.501019728756305,4,13.697028264422999,20.57841639744503,0,39.102429592034305,1,8405.0,50.0,11.61895003862225,5.769902858041296,4,5,848.0,2005,98000
748.0,4,1,84.07719126646141,1,30.134198578046878,23.977362246466896,0,49.467160824126545,0,9638.0,50.0,14.38749456993816,3.9244755276640784,1,4,804.0,1990,169000
896.0,1,1,7.314535325971577,0,36.952707867950444,27.52160250228657,1,38.781438859330635,0,3182.0,43.0,4.0,5.238722405987078,0,3,1346.0,2006,181000
1151.0,3,1,47.50791320476161,2,31.63766066993824,19.77300990212059,0,34.10278580995987,1,5820.0,49.0,25.53673824120849,4.868168045527983,3,7,1162.0,2005,126175
756.0,3,1,66.52816037224807,0,20.547768699365914,27.060287409469723,0,39.05124837953327,0,2117.0,98.0,21.354156504062622,3.3124486593833944,0,4,756.0,2000,177000
1142.0,3,1,77.86058973822325,6,24.98424855449648,22.36198995397545,0,30.577769702841312,1,13526.0,74.0,10.677078252031311,1.4114705313070823,2,1,935.0,1965,137000
797.0,2,1,66.91173650635638,1,30.27149152930755,21.715366454235312,0,28.513154858766505,0,5684.0,70.0,12.083045973594572,5.0288331866181615,3,4,813.0,2005,110000
896.0,3,1,81.55776588528254,0,19.79252185477938,20.18088647547576,0,44.81071300481616,2,7800.0,78.0,13.74772708486752,4.784800468783733,3,1,896.0,2002,225000
797.0,4,1,117.72190271573028,0,22.336475790183055,28.99831831563113,0,48.25971404805462,0,11839.0,86.0,9.9498743710662,5.106209495597364,0,3,1475.0,1990,262280
648.0,4,1,64.98009011447908,6,24.572287545531726,22.14917201814431,0,39.4715087119811,1,13710.0,75.0,17.320508075688775,4.56801946346782,0,1,910.0,1998,152000
832.0,4,1,39.808908579160175,0,27.407929265921332,29.346032737566357,2,40.792156108742276,1,10140.0,78.0,15.491933384829668,3.480152551864461,0,3,832.0,1976,162900
1417.5,3,1,116.36510189606734,2,33.524976769133644,29.197687467538223,1,45.93473631142341,2,11160.0,93.0,7.0710678118654755,4.708210989839224,0,3,1990.375,1968,244000
881.0,3,1,85.31960837385193,0,15.883140835988993,32.89881516239739,2,42.261093218230876,0,9337.0,69.0,19.026297590440446,5.437839934628261,0,4,824.0,1997,204750
550.0,4,1,76.80948772045917,2,7.560412373525926,23.977362246466896,2,38.40572873934304,1,2665.0,41.0,8.48528137423857,3.399445335856626,2,1,757.0,1977,127000
576.0,3,1,128.50568262644484,1,30.24106436266738,21.194608733029785,0,37.242448899072144,0,6000.0,50.0,18.35755975068582,4.222575325652635,6,1,811.0,1954,93000
732.0,3,1,77.5111959324163,1,32.60912227924167,25.342116744069088,2,41.32795663954365,0,3363.0,32.0,10.816653826391969,3.8707623747257145,0,3,976.0,2004,130000
649.0,3,1,81.303194648864,3,20.328285088566222,27.060287409469723,0,41.641325627314025,0,9786.0,77.0,6.324555320336759,4.667918115902395,1,4,912.0,1981,159000
648.0,3,1,86.63269567695123,6,19.70596122972962,29.148015354472435,2,49.13247398615299,1,10800.0,60.0,11.916375287812984,3.8429166933533505,6,1,954.0,1970,160000
975.0,4,1,84.82398600747638,0,19.204560973350727,28.466091603547383,0,43.68065933568311,0,8750.0,70.0,25.53673824120849,5.2133988576277845,0,3,915.0,1995,210000
858.0,3,1,72.87705077869505,3,20.520522131070848,28.797107566180298,0,35.81898937714463,1,7763.0,70.0,24.166091947189145,3.9244755276640784,1,1,931.0,1980,140000
896.0,3,1,78.29598212963039,1,35.59533083065292,30.42816058742695,2,34.813790371058424,0,9100.0,70.0,8.94427190999916,5.221901326669968,0,3,1212.0,2001,178000
596.0,2,1,81.303194648864,1,32.2811052168663,32.64372471781703,3,39.344631145812,2,7264.0,55.0,12.0,3.5554284749760274,1,3,952.0,2007,205000
630.0,3,0,63.01264325332985,2,12.337858995333965,25.46144945477721,1,31.304951684997057,1,9750.0,75.0,11.489125293076057,3.692333664094162,0,1,980.0,1967,135500
677.0,2,1,52.09319421309855,2,17.842327715353385,27.86757462526421,1,42.555845661906424,2,14115.0,90.0,16.30950643030009,3.8979380236555183,1,4,1073.0,2004,230000
1330.0,3,1,115.75134076145663,3,31.566501542832174,25.46144945477721,0,32.49615361854384,1,8900.0,78.0,24.919871588754223,3.9244755276640784,6,5,1056.0,1966,107000
720.0,3,0,114.38016089255636,1,35.85447058723608,28.233895325893492,2,35.12833614050059,0,11049.0,85.0,18.708286933869708,3.5554284749760274,0,2,1234.0,2007,179900
672.0,3,1,92.16113365019682,1,27.265871477346643,27.060287409469723,0,36.08323710533743,1,2016.0,25.0,17.435595774162696,4.913238464604216,0,1,630.0,1970,106000
371.0,3,1,96.27230611892072,1,20.520522131070848,34.77211606164821,3,37.49666651850535,3,7920.0,51.0,18.973665961010276,5.303680682341282,1,4,319.0,1953,89500
860.0,2,0,88.33776005601956,0,15.763866527121447,30.498488261387344,0,29.29163703175362,1,7252.0,84.0,20.615528128088304,3.8707623747257145,0,1,858.0,1982,134900
1142.0,4,1,111.74646963679946,1,15.922616433545926,33.974712151835874,1,48.2078831727758,2,11924.0,85.0,16.911534525287763,3.167716913667571,0,0,1175.0,2006,345000
648.0,3,0,34.613530364146385,1,12.615061897073591,26.333907713302775,0,30.166206257996713,0,8892.0,74.0,11.090536506409418,5.169929880374412,1,1,111.375,1996,116000
813.0,4,2,87.44718415679561,0,13.599085297329436,27.115100094474744,2,40.13726448077895,1,9760.0,80.0,18.973665961010276,5.169929880374412,2,4,780.0,1964,167900
876.0,3,0,51.19624896687764,1,28.203911227787003,25.931577736277863,1,39.496835316262995,0,11911.0,113.0,16.97056274847714,3.8143666290011233,0,4,684.0,2005,174000
